Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28
China,0.9809422552697384,0.006742702914989616,0.0017726189313824507,0.0013117337167676032,0.003543938651944484,0.004735810517797924,0.0007669099243761659,0.00012109072664258079,1.1028119317804648e-05,9.777505400824853e-06,9.82966289956825e-06,6.418126057323599e-06,8.680728832936888e-07,7.443352808130422e-10,8.958856864124553e-09,4.54976706232734e-08,8.799667667672364e-10,5.724845708962197e-07,4.6092256293824874e-06,5.815129276156567e-06,4.763942421855551e-06,8.107804527833724e-06,1.5072973738333818e-07,1.6338071856507366e-07,7.362620214546239e-07,6.170732007218557e-10,3.430329391656121e-08,7.899701933749482e-09
"China, Hong Kong SAR",0.5497910412673566,0.09975085916000857,0.006668921049521975,0.057065798971409766,0.06461319134958256,0.04142976148669877,0.024020935738260127,0.0005747586680463613,0.03353718393421803,0.005207881304352291,0.006383255366636091,0.0033983087157043565,0.016218411550622893,3.625678618155402e-05,0.00012465000924834552,0.0015789486601717456,0.008585054281129777,0.013569293606776238,0.044945977123760576,2.11906980115698e-06,0.008149813680795957,0.010365884066640761,0.00040841109595585564,4.0779690675821145e-05,0.0034628445507719793,3.791565406294339e-05,1.829632900203485e-05,1.3446832607128541e-05
"China, Macao SAR",0.6607128978568269,0.08098721224472474,0.0030483550851009606,0.02900323216221014,0.06468564885394805,0.040713070802563596,0.021588969105209632,0.01113580268606238,0.013757942198259328,0.03262816640609517,1.7236820160936025e-05,0.0016473197721812317,0.006788699052178323,0.0013008492924694963,0.0005497157503103409,0.002029229511840663,0.0008131579039922141,0.006143235174674948,0.019834343055986064,4.875654019848793e-06,0.0008908162233092986,0.00031141408830586895,0.00013757933740739882,0.0006278868571155112,0.0005400342986971121,8.663896177483224e-05,1.4651571149005983e-05,1.0192734259129963e-06
"China, mainland",0.9797288891342245,0.006956118312501529,0.0017017451941860788,0.0009881576707715947,0.004314931284923325,0.0049336895911447,0.0011684974662230533,1.9310907814971464e-05,0.00010962845851074105,4.009232302871529e-05,5.610963383735347e-06,1.0729400659531875e-05,1.3832898081622492e-06,1.0980856525839114e-07,8.32607964314298e-07,6.810292619524886e-09,1.4420579621498877e-06,4.449063963223616e-08,2.245214135637161e-06,2.845833403591141e-06,4.7920382645516056e-06,5.820403021442584e-06,2.0331186954539482e-08,7.511491177423825e-07,2.2305626052208597e-06,3.83443469769336e-09,4.6855092041249295e-08,2.400613356080931e-08
"China, Taiwan Province of",0.18583458680851725,0.1591206257523406,0.019714395753851865,0.13706166018114446,0.012084115540380322,0.025959527141146937,0.001355467955650554,0.012544290924032827,0.16487063426532686,0.03914040728785994,0.053664911779105054,0.005314595836219148,0.05987655185714724,0.0011456130116599317,0.0014461338475279394,0.0027264900606742202,0.00098064505211002,0.00011354502544348122,0.021929345272699956,0.04012709461450075,0.027931585204102567,0.013900872815414583,0.010824979211526847,0.0017481413051026646,0.0004313918393254591,2.322195495150838e-05,7.700102682979441e-05,5.2168675407158864e-05
Colombia,0.0257340225050403,0.19875301807503876,0.01021535348050164,0.000923005891233251,0.13841546645063338,0.07014782435603725,0.38492129150114957,0.06412771264311032,0.0284373362261792,0.00855944593452186,0.0003225485939685558,8.726990227693084e-05,0.0009153431690790603,1.746490963608712e-05,0.016959887890973233,0.006087180499190508,0.00020042954895177338,0.012177790095099183,0.019297295300365398,0.00725548313614323,0.0025884080843201268,0.00042132326952037225,0.0005245464314016915,0.000954496823724746,0.0019419425471392286,1.1160013604659737e-05,2.4772895324988877e-06,4.7543162700611625e-07
Comoros,0.5213872630683108,0.07898233789089966,0.0038495735385914733,0.051693752423855585,0.0418488060909101,0.2550535789752205,6.995271667278452e-05,0.022763155781715276,0.007910048273435485,0.0037674078442595624,0.0017314246380383893,0.0015501463847559188,9.445510022198158e-05,3.3777277363935434e-05,0.0007714052990230067,4.9876765695264634e-05,0.0031939053088705467,0.0023323415053983446,0.00027305507149367276,0.001780321634554141,0.0002247907327440496,2.2732704377621045e-06,9.411165118953076e-05,0.000510506314372116,2.8240710027535303e-05,2.4672526950481196e-06,7.530745271814357e-07,2.714047199596582e-07
Congo,0.8856216382662787,0.036742935639492935,0.00017119222310057986,0.0002247139987777972,0.027914583805205916,0.01864424690627116,0.00020394461533894916,0.0047127267914171996,0.00536805175848445,0.0022143676943733167,0.0059640289487957,0.0076177883196348415,0.0006635640291995134,8.270889045735376e-05,0.0005646593340277114,1.5176106062297986e-05,0.0011557841781270075,0.00011783692672671195,0.00028798852925555337,0.00022031576319833424,0.00012711005893670897,3.661339451163957e-07,4.2985982244747896e-05,0.0013076759039906988,3.7520425872945956e-08,8.390115041914652e-06,5.1725483583069625e-06,9.012830586072967e-09
Cook Islands,0.21251839532362712,0.02711697376940211,0.002941700891557373,0.11409371532113392,0.157399191051013,0.4253120561785064,0.001106803287138155,0.026197881303563906,0.007764016214430151,0.008937968201366062,1.0484241177554013e-07,6.948730994232306e-05,0.00046360431751513306,0.0006543893330968226,2.7074031720524256e-06,2.96326769907516e-05,0.0013114127330569403,0.004644716912308746,0.003523878966366149,5.862572674389879e-05,0.002716047274311376,0.0026523582278492564,8.559241807714458e-05,0.0001351719698541249,0.00024169518194209135,2.0313578801674155e-05,7.807012210601492e-08,1.481515699308936e-06
Costa Rica,0.8237107073076616,0.12120879917531352,0.005183619258143325,0.00021968187810801713,0.00013790823621137436,0.009928132605046294,0.0011254658213050842,0.0031694659865405153,0.0010500799114501443,0.002521836077527504,0.005030403239656992,0.0007827675577631384,0.012410739811422402,0.005158640985122967,0.0036928029655027487,0.0020423700369668033,0.0003792708444439662,0.0002459529183187098,0.001458205644988298,0.0002008247405055816,7.013580298415499e-05,2.2065465181690405e-05,3.310702813429505e-07,2.078242909344898e-05,0.0002027975708955103,2.0091535576005025e-05,3.5564021166378908e-06,2.564721872154808e-06
Croatia,0.5426665045812459,0.12261612829446823,0.001243796923537266,0.05664599308239066,0.13785504055101377,0.12130792695808694,0.003977994142523096,0.004733091549255245,0.00011045902902729345,0.0013170046758212922,0.0006173788419837076,2.7012028799529845e-06,0.005338145062915113,9.430876554355643e-06,0.0002467653670601719,6.287930421164154e-07,0.0002748505613458106,0.0001983112532611364,0.00016184415377398496,0.00021812336662924324,0.0002877603950556174,1.1784860022491449e-05,4.206804370657128e-05,6.55906095766344e-06,8.279142638521059e-05,2.658257831362832e-05,3.340243049354642e-07,3.444383986777203e-10
Cuba,0.723648356299693,0.13410130034755113,0.0061443858339909375,0.002821095211711597,0.0269272085773051,0.009399537424904389,0.020854425349431466,0.006249027748670546,0.0030269439303078198,0.0010797654346642997,0.009387049540236368,1.7880685195634218e-05,0.0055734141915397386,0.004438709352607912,0.000191261792382879,0.0021468516941121037,0.01858671014086813,0.002568990201998128,0.0018652028313823532,0.00047021835052318123,0.015466259026338715,4.2153470907243717e-07,0.002579255092982522,0.0004429199843950054,0.001976270082267126,3.301511850669494e-07,1.5885234957120682e-05,2.0323954088717426e-05
Cyprus,0.7330992830406683,0.12322377789730478,0.0013977386182286939,0.014827367181590568,0.07089306765932879,0.0347915228295681,0.0039742120887941565,0.004209899171214427,0.00041525515424861763,0.002583011335907264,0.001924155390110099,5.411092262152905e-06,0.00643605197093533,0.00015078166734336284,0.0011118517165763409,0.00011187296996531418,3.549335909844763e-05,1.2485416444307871e-05,4.41955113571487e-05,0.00035088478451975464,2.537417341446906e-05,3.337533251311287e-05,0.0001780185174963616,1.8287341364153026e-05,0.0001249370818578192,1.8409498342392833e-05,3.2754792889784764e-06,3.7202570565413236e-09
Czechia,0.2255973487001953,0.08785623015493395,0.0005906994639012583,0.13759774789584026,0.19876322801248453,0.30440649474080705,0.000917137566566632,0.028948839339006983,0.00044209617264472426,0.00027015089159349595,0.00029527383574120484,0.0010085694547834778,0.008247421156833053,0.00017390640333923396,0.0008957058291679954,0.0005812241593841777,0.00019122593350500938,0.00035498281605503664,0.001117037565060696,0.0003415898110768762,0.00046202536509147904,0.00030716753152008213,0.0002907649271429816,0.00023541324586995248,6.862263432392647e-05,3.8559195060778607e-05,2.0423603726071315e-07,3.3296203261342274e-07
Democratic People's Republic of Korea,0.5366828643009799,0.1810141520612547,9.46357726553161e-06,0.0006339718417900182,0.13827251332621943,0.05441039562173749,0.018154468330278388,0.012459171616523506,0.0053900672668603595,5.414891657754774e-05,0.009588094788754825,0.0009926887445668518,0.0025084561049066346,0.0022115351183987636,0.0014773106609625329,0.006441883921843657,0.005549426639008265,0.0019209873429326728,0.003785572061234252,0.003947825543745402,0.009955177231729102,0.00023226480623818115,0.0012843413231172014,0.0015891314860061346,0.0013986418065824705,1.1477272412311043e-06,3.396754307855356e-05,3.3029016624033156e-07
Democratic Republic of the Congo,0.001828032050655862,0.80980252581897,0.04497549733674658,0.002887971964011004,0.08386943911876375,0.004608549441234696,0.000916619387199793,2.38076822628519e-05,0.04568224730330076,0.0008930933511223885,0.0009995558625190955,0.001326302292633609,0.00031939584012150805,0.0003047254543939345,0.001020499146950808,5.727938504099844e-06,0.00023795303532393326,8.04778759048416e-06,1.533215887881962e-05,0.00020589537958002225,1.4695057820499032e-06,1.301956895952152e-05,2.8085167409491177e-05,2.445158775429511e-05,1.354401367861535e-06,1.0145026528701135e-08,1.3518303645878666e-07,2.5608989957790164e-07
Denmark,0.14683509643109058,0.05013640011026316,0.0014445025574500148,0.14288088370962712,0.20048562384126647,0.39846856054940755,1.3378024919373927e-05,0.023121686093564884,0.001267169536952733,0.0016068408070997473,0.025737776747386608,0.0014797719817898878,0.0018349401910205704,3.938086846442474e-05,4.80339313030704e-05,0.0011046024261486518,7.21504970136872e-05,0.0002927634962450627,0.001325913710846639,0.0008930405003695446,0.0004236029251104027,0.0002194878482003643,5.591804129047907e-05,0.00019452566099241507,7.448351140204829e-06,8.836254646421215e-06,1.4127838663947141e-06,2.521225235278894e-07
Djibouti,0.8386306028934647,0.12190240883974224,0.002607280534510842,0.0022446033190215288,0.0032398844049948434,0.013169259426117127,0.0023128978831420985,0.00010608514304636426,0.0020189049887491656,0.0033765703824122067,0.0014729445149388406,4.698809252851267e-06,0.0048376644650596325,0.00048283203145928823,0.002418873023507197,6.152462520150298e-05,0.00028062096090714897,8.011250790666959e-06,5.46462358545514e-05,0.00020500470949493487,1.3288208025388521e-05,7.426545616048262e-06,0.00023050373331810786,0.00017413973371040775,0.00012308094786962415,9.04596382694294e-06,7.172545414820087e-06,2.3880550814996586e-08
Dominica,0.5572744863436994,0.06875043658145347,0.0033351693668890866,0.057670975928432795,0.05241646277869903,0.2315311390555442,2.8865303298425553e-07,0.011995420479422859,0.0070740159264402235,0.0033990914728770764,0.0007309275638521546,6.359503836440598e-06,0.001798154363832655,0.0008802678556345194,0.001593342347339194,0.00011752369611585043,0.0005915778265485256,1.1879004815719076e-05,0.00019468966921644266,1.014581123446096e-05,8.309965522545626e-07,3.8956862587434685e-06,0.00025996792182826823,0.00016823032209368422,0.0001724428101816964,6.528289362020009e-06,5.74814625006479e-06,1.5985560039685738e-09
Dominican Republic,0.7446569838925041,0.1552412715237456,0.004869438505272848,0.009483161774599673,0.008048387984239314,0.01361947035974133,0.004293151407982,0.0020969354015642513,0.000863894065192175,0.00039684298684698955,0.00724167472651051,0.003079397990928353,0.013525030944135628,0.009712515914415026,0.007797842289546851,0.0017863401509496117,0.0008789093732577313,5.383244027888539e-05,0.004807948440059256,0.006361523933022739,3.073033251786002e-05,2.4458292324418014e-05,0.0007629872229466268,0.0002308076869948052,0.00011844865824362142,6.8008543780630505e-06,1.025620653657091e-05,9.566412652438277e-07
Ecuador,0.5977287659043637,0.01929475212430081,0.007547841130300285,1.6783253381862663e-05,0.034049368227357504,0.01176068415202241,0.07984986016086543,0.021718269007849324,0.07762166174169746,0.026973268001087063,0.029924322945142454,0.0006139365265853159,0.013468517179172922,0.004937785068082852,0.006669655218196807,0.02806759128539892,0.00013359078082855375,0.0037714933294259434,0.026600966985999525,0.000590298448925536,0.005604118673691209,0.00035141734410828595,0.00011676795366034621,0.0004952769696587625,0.002043880620876564,2.954158238481389e-05,4.4487502934540776e-08,1.95408971323008e-05
Egypt,0.1292300894643983,0.09872464863281961,6.393185422330021e-07,0.15476673317422918,0.018284978702870606,0.013912429992304564,0.0026681342307565393,0.0009119563727355816,0.07027845429912055,0.10238582446707603,0.1848396783685698,0.0033095530914751896,0.0005884284123337058,0.0003160072475576361,0.023913588297462145,0.018002713776686,0.1192126103070995,0.005407847502235515,0.019741722384268797,9.081013901602953e-05,0.0018202610248536275,0.01362407278400622,0.0011342016211823625,0.011732533452307042,0.004996975851166596,8.002266264814113e-05,2.2190103962336714e-05,2.89431831622983e-06
El Salvador,0.8082742006383186,0.13784458167414523,0.003554321939039381,0.0016397825084274757,0.0018800806685966205,0.015940143294771773,0.0034717505560586115,0.0009893220920414018,0.004793652467451744,0.00208291995760718,0.0071455215861686424,0.0013262454811192692,0.004311087354367748,0.0005475385138693636,2.850729175317552e-05,0.00147522321255071,0.002707672371305284,0.0006396888255350736,0.00011612459893725567,0.0005713923398987568,7.857326398065529e-08,6.855256203420232e-05,0.00015396583797518115,0.00043216753382148713,4.145685179159174e-07,1.2359878887922083e-06,1.0264511631079194e-07,3.7249194191585306e-06
Equatorial Guinea,0.7793675837476852,0.10812070897148339,0.003008205951652587,0.006134780146564441,7.542735294594212e-05,0.02013738979966079,0.0015177139254979165,0.0013490275337151158,0.008545338660319821,0.026768073967483094,2.2551587476763262e-05,0.00020118046240531626,0.004346149389729531,0.00014504738633010778,2.394852572217085e-05,0.0003146443963901499,0.0005111160007173611,0.014167018293382233,0.02223729596394622,0.00015273559128395014,0.0010505904449619819,0.000306676864420502,0.0004145579527373779,0.00023663846445695264,0.0006768453837939928,0.0001361521228910331,3.18482963487641e-05,7.528159973175815e-07
Eritrea,0.23421154263747693,0.020108234309643928,0.0025185608314801876,0.1336989841981943,0.17451961271424557,0.40150563831169445,1.1044144258654704e-05,0.02347541922127391,0.004083726573213678,0.0003951418282492155,6.121413402547361e-05,3.730561519036195e-05,0.0002590831735721568,0.0012255592023857763,0.0019084126026733094,0.00022919611480480773,0.0009585551903306597,4.455176179724695e-07,0.00010177391384235424,5.833656032329026e-08,7.819331434442448e-06,7.493525395521757e-06,0.00045728563178782186,0.00012458832885305112,8.320339650011102e-05,3.888658088980272e-06,6.1690983691674485e-06,4.3458836981206e-08
Estonia,0.09559137963614807,0.02409654801323576,0.0038274496116858176,0.14504666375216813,0.2745802930344953,0.4226574308150796,0.0034448158594969033,0.024273947549844084,0.0032644517809744095,9.598574188394306e-05,0.0007607302966611615,0.0006777589767953666,2.984704273959946e-05,0.00018037318756925822,0.00018729337103337668,0.0007615825572300826,1.8834331708802374e-07,0.0003038193078074532,4.919804141885048e-05,0.00014826332237293945,4.6117068501277097e-07,3.8546361091315687e-07,5.936372872520032e-07,6.041449362857436e-06,1.4472174154297105e-05,1.4140776758019961e-08,2.026459626945104e-09,9.695705952100656e-09
Eswatini,0.3610768539726115,0.0628795230638347,0.004509323009675737,0.0640398993185399,0.06755180415372057,0.34074816173549455,2.05626887772247e-05,0.04022439179021077,0.008397420404379725,0.0034021103369612457,0.0026797548661470806,0.00569566512920153,0.0004745436157552991,0.0011978020265912622,0.006700590594546643,2.2054668618739574e-06,0.013315967525886995,0.007724697530128648,0.0005615118795534881,0.0072158540157653125,0.0006719518333743253,1.6737390827698088e-05,2.9494686784055572e-05,0.0008549052629383775,6.180529794947192e-06,1.4263222729938388e-07,5.976422745544423e-07,1.3468971347132112e-06
Ethiopia,0.02219614068656367,0.060719198579426065,0.00025516661960753203,0.12200270915567052,0.10372210570881114,0.07462524055303249,0.1743713813526825,0.0002975320486229528,0.24767918700023414,0.07517148070562973,0.003120259331313668,0.007679308971458887,0.02497162567874355,0.01821358702406572,0.010102394505151302,0.031293806406579,0.006350085368125552,0.0014826859933209967,0.004835605967353234,0.009585691340304842,0.00011248189766667662,0.00025768691627845906,6.625787364394438e-05,0.000870462923207969,4.7173355450872675e-06,1.0569013430819499e-05,6.479475942281051e-09,2.624564053633385e-06
Falkland Islands (Malvinas),0.5937474092105304,0.13045139577185055,0.020316119171254556,0.001044141086589254,0.005205412553446544,0.018577710619963026,0.00042792657241361783,0.007025936230970403,0.008759344095259363,0.035716984821660136,0.09280125235745136,0.0016445873566045188,0.02160826542784732,0.0002251169607175181,0.00514318174773199,5.2838941646140984e-08,0.0016920483521019824,0.03587806289511651,0.0018773538762593223,0.0013374027282522917,0.0016878331045906117,0.011210270435947627,0.001835806504342242,0.000682207914775864,2.4243620245217074e-06,0.001054466553913858,4.7226356299808456e-05,6.00931433024166e-08
Faroe Islands,0.43131626134187084,0.06472192159338874,0.003948690104037796,0.06292279588037102,0.06728633392411895,0.3300719128046786,1.50077428617451e-06,0.018334040392634008,0.007996313039065082,0.0023493259681765413,0.0008307530289146335,0.0005630832216730776,0.0007177686450547437,0.00016356846756179785,0.00016294922319616296,7.367823606198913e-06,9.782043506721513e-06,0.0002794022543447589,0.0004788628708851032,1.997685143061475e-05,1.2636711108861025e-07,0.006623858768679267,0.00014542449656796094,0.0002043052038483128,1.4311799214123298e-06,0.0008300756070287837,1.188381992304021e-05,2.843041185799816e-07
Fiji,0.6106966302669362,0.12436126719737484,0.007168246167484618,0.008558765231884358,0.005214400471682487,0.16196441870130665,0.002338207891403523,0.0175054389421437,0.005274679164067687,0.005613899522414269,0.006383676719051423,0.005391896340598318,0.0002295306645389288,0.0007380802855140954,0.012465277373544694,3.965853474993414e-05,0.00024200424018337247,0.016717018102363018,0.0004954931906620772,0.0020456780157028604,0.004775090846478366,5.072457286618718e-07,0.00019820096901011948,0.0006575713850615132,0.0009111605353905451,8.390902916234985e-06,6.978386577214724e-07,4.113253149968685e-06
Finland,0.08099285499233322,0.01927239022038837,0.02453364313593105,0.175121358383485,0.2528006689274021,0.41011324215600936,0.00040017503817848154,0.01778974116991063,0.0027585444681896007,1.73612735344619e-05,0.0015724925350340732,0.004351322789235255,0.005747650128851569,3.9368222923490946e-05,0.0010935871261104962,0.0006133691228796072,0.00019209486750440522,0.00207834417149911,0.00020939566678854004,2.5912517442185215e-05,5.224543833602426e-05,1.6135803880510095e-09,1.4306460901351811e-05,3.1789072430298206e-05,0.00016633355115411476,1.1519495815130608e-05,2.24200813942763e-09,2.852121436463489e-07
France,0.2514414759570761,0.012470012647059906,0.0024337177311819563,0.27269635955478433,0.000996634787968921,0.14150904412575746,0.04164367089561151,0.011635003883186355,2.0229870528000213e-06,0.006708006144242755,0.10918120953905622,0.0007886373309126482,0.002485457010511425,0.013188404230838316,0.024020824300450733,0.004197739452481939,0.01493993457339129,0.061430602929176216,0.02264742754502874,0.0014944408364034746,0.001951588431750395,0.0015134790793201868,0.00026290660290497294,0.00013790561500049336,0.00011914806744125036,5.5986196381565695e-05,3.2022013743126706e-05,1.6337531284930186e-05
French Polynesia,0.426223114984516,0.06384903600074811,0.004443630669551972,0.06566833798814274,0.0699727296289934,0.32969427428237685,1.3769735290104282e-05,0.018381335672982786,0.008345671308930887,0.0021983742959740876,0.000704404406433926,0.0004027075201926617,0.0010656693817366434,0.0001626703397883527,0.0002329941146279525,5.737158399618232e-06,0.00014467652431867677,0.0003572226247463227,0.0006284159100839183,1.5993077448561166e-05,2.2542608157106497e-05,0.00632084695449225,0.0001133459168981557,0.00019022987778989327,3.867040809054294e-07,0.0008282374969281453,1.3131527645772617e-05,5.1328872422802e-07
Gabon,0.793883940558573,0.09447280252195007,0.002189850407943206,0.007638957046067447,1.529209937081637e-05,0.06324081655408724,0.004672669560958057,0.006676715390548998,0.012058739137034369,0.005273563531577627,0.0020455423702026997,0.0024695482212074575,0.0008295072142915963,5.792442138000021e-05,4.307943410364731e-05,2.3867960383665864e-05,0.001746516935744638,0.0007766227161799678,0.0003405402092691717,0.0006015958188419594,0.0001186269305920301,3.0580874405274597e-07,9.236675064874645e-05,0.00071404987239049,8.182702071176903e-07,9.676751646541104e-06,5.950698939569962e-06,1.1280711573365833e-07
Gambia,0.6595909460075643,0.12785732386274412,0.0012363597312217433,0.020507624179026424,0.10690194822022582,0.041825438022567246,0.009299970525554544,0.00577052840704769,5.153220384326999e-06,0.0026874927235463544,0.00250335272474247,0.00010051260928819846,0.006727055586913762,1.2328326148588512e-06,0.0014022694614308246,0.00043937246885593367,4.960752391260998e-05,0.0003302876204635245,0.0002999800130821815,0.0018426037055037487,0.002344227103469656,0.004095648587710028,0.0009862656876328682,0.0010147794274184318,0.0021694851216596204,1.6902565597327687e-07,7.5781000378975106e-06,2.7874997249883196e-06
Georgia,0.667661223560645,0.12116317518259173,0.0013527562563598065,0.02512185742861257,0.09249154336742442,0.06901099473714369,0.006023868478115233,0.0063197499939990276,2.942477823847882e-06,0.0005459174531776659,0.003430701694355539,0.00015186621288940797,0.004938217087178786,4.973324226846365e-06,0.00012129800626967891,0.0002064311574118907,0.0008856802219814291,1.876855610021856e-05,2.7883368753744547e-05,0.0003163431731403452,5.459441328731869e-05,7.221513863421434e-06,4.766664462736767e-05,1.274595255401775e-05,5.232878164408174e-05,2.6956422326772363e-05,7.203451088732966e-09,2.2873300451088638e-06
Germany,0.2856762822110465,0.003044531769398918,0.046347578149577066,0.2765840738514665,0.0005350068695706087,0.16011523693949703,0.07919024975991233,0.011170282645274953,0.00438544866716734,0.026594995282594125,0.023310622639823888,0.010270807820623775,0.012093847510271705,0.010451555674408421,0.007206493607367242,0.012470570184550429,0.011882099071178927,0.0007975044833631221,0.005963233762201251,0.00582617135893415,3.3076395392004335e-08,0.005189294835853557,0.0005878564269805216,0.00024590501256811103,3.117114115213861e-05,2.626059405834828e-06,2.6207535779758394e-05,3.1365363654261504e-07
Ghana,0.5713751116456641,0.07777692447916726,0.013332217113035748,0.03878072638718331,0.03541201397895109,0.02903808631766865,0.0016118538146597083,0.06519047682234046,0.0021064879321708984,9.022171785153181e-06,0.0419300315467539,0.016137466508336834,0.021167646636567335,0.027764860290708362,0.019954085945940732,0.011710063603114348,0.0017416213527239371,0.0012582865914728875,0.00048290056407618575,0.015058297796329513,0.003966570548360668,1.2531612872593545e-06,0.00045689888848824805,0.0033536891579257844,0.00024553805552808604,5.524500877651226e-05,6.836417942683438e-05,1.4259501556174526e-05
Gibraltar,0.5063555012292679,0.14256398664011313,0.0024392637733354505,0.03281215398184614,0.052145946697278504,0.09693214464670094,0.00447316124151378,0.003185341995557231,0.014464333986378983,0.017842664647227172,0.07845181512173598,0.006197601186896542,0.005064663677148883,0.0009587970984607317,0.009197527826387152,6.261271742388257e-05,0.001821517290341947,0.013350814177621951,0.000370013870183597,6.52681146290281e-05,2.0004223808104214e-05,0.005476288362517342,0.003389829838848002,0.0015854006012194707,1.0318567278724089e-05,0.0006868110178179526,7.613994431600583e-05,7.75241456304568e-08
Greece,0.7137006643623381,0.161278458918914,0.0014112527052605617,0.0038605768818992794,0.01764487448667301,0.02256641444478889,0.00021602992648346312,0.004591160983424532,0.007339463191697032,1.0723180502952608e-06,0.01063209662596539,8.319508443954055e-06,0.012048629280444928,0.010244359196591116,0.013858058820265964,0.0007273215587190052,0.00018939662642276347,0.00237324004702195,0.004326955819493726,0.007981844998938616,0.0008046194316872126,0.00016306758081204858,0.002195544246333741,5.4716411189224694e-05,0.0016800428166327808,8.951088487960794e-05,1.2514802912521098e-06,1.1056446337502115e-05
Greenland,0.592670182593567,0.13674131389096975,0.00538529512893214,0.013064776093414136,0.02607757730189199,0.04754334457568118,0.0006570447817319929,0.006117883846054401,0.005143299466991452,0.02439907712554159,0.09388379567545647,0.0051364612137673425,0.0030369756581273433,0.00015154678585994262,0.010170425923976484,0.00022744019567677484,0.00030452916966344047,0.016976579787059857,3.129131511243108e-05,0.00018834947261551477,7.949688646039509e-05,0.006216441679748464,0.0034759134894972224,0.0014945154299644253,0.00010438165135427309,0.0006583101407199826,6.359502840876783e-05,1.5569175524688853e-07
Grenada,0.6903676485950637,0.091123912612799,0.0032970479259060493,0.03255985583872982,0.01867812537005071,0.13971420315027355,0.000213017877254747,0.006510630981645217,0.0058800565662350535,0.00390168263884577,0.0010617525415701713,2.728693635962985e-06,0.0028112689426242443,0.0007529745306777727,0.0017319099085132043,3.750071273421124e-05,0.0005120506464397445,8.231732070741009e-06,0.00014487983406464184,4.291753553829482e-05,5.191161963547796e-08,6.295472068164708e-06,0.0002895350589490112,0.00014899867432132917,0.0001876323066639415,8.915720655807605e-06,6.171961159033377e-06,2.2598905042054833e-09
Guadeloupe,0.415323223398476,0.09264907972413819,0.005523739629104514,0.053273009721046365,0.10640442273874487,0.1944106281299263,9.953322781955746e-05,0.013720428586797612,0.000637481738010894,0.016975657829014782,0.07179972364109757,0.0018301211699964434,0.001439681641962361,4.542491846364044e-06,0.004199885425769676,5.6161884454535137e-05,0.0001344326615297267,0.012687803255576129,1.233375125785056e-06,0.0008155280926223043,1.655057898269788e-05,0.003957340490845488,0.0024963194613424207,0.0008603906626769169,1.1938329534925712e-06,0.0006343909028893457,4.744961152167824e-05,4.609572811751668e-08
Guam,0.39611673310750656,0.18698710623167755,0.028585075329570105,0.0050799748497888835,0.136315877283285,0.09476705056350612,0.006351785909823075,0.0019235043916357114,0.00045371481614874296,0.006407481170877671,0.03821364799668403,0.004825606992706375,0.0073554868341795514,6.087385380044568e-05,0.03427510458707969,0.00011620473029943314,0.013354125234257103,0.0011091353575051102,2.0257314118783135e-05,0.0077885933173556104,0.002297803153829087,0.0005858686982588038,0.0029164668533088727,0.019135876959810325,8.517617526509795e-05,0.0042669522257523605,0.0006003890032827979,4.127058687247201e-06
Guatemala,0.7395709946669686,0.07067791187272818,0.010070307020430354,0.007874968444080255,0.02834670989058153,0.06492628950464024,0.0054872942907250085,0.011722988067554837,0.0004534708320679364,0.0009109140113388402,0.011587096320716929,0.0010689610471880542,0.0136281391847851,0.008720656572377574,0.003955460843340676,0.010687171042483158,0.003118612128773847,0.0020957961188261516,0.002330401718801964,0.0009215374190335895,2.061139183020664e-05,4.451961399146279e-05,0.000557514827189073,0.0008808131086556687,0.00018943361777845044,0.00011315916239240121,3.714344332045343e-05,1.1238373995208503e-06
Guinea,0.697365452826127,0.04974337716683352,4.0609084125797586e-05,0.09210950829970062,0.011142790466599104,0.02423059944033923,0.05603072378004573,0.00017446862420694058,6.235305566227484e-05,0.0018317389793677155,0.0002985842378734671,0.03955564992779243,0.009914070308702944,0.0027286086644743367,0.00034663103100195217,0.007671702578173271,0.0005154454147544591,0.0007097858660801171,0.0002584498394887465,0.0013418805771825007,0.0014579373751226748,0.0006389032026184775,0.0002562711551062167,0.0010202302739371854,0.00023538381269390046,0.0003152186295212958,8.39206285334228e-09,3.6169904052125533e-06
Guinea-Bissau,0.8006117898799217,0.08820812760745916,0.003330034785948042,0.005528279017813725,0.06778076089886259,0.01703398782642736,0.0033093270383121203,0.0024481825265510633,1.8528817500597967e-05,0.002258515366922497,0.0008771969499296687,3.568762072510401e-05,0.005672294027866422,0.00027476471238730544,0.0016211500416543668,0.00025989904129437624,2.3190609499785193e-05,1.0087001563021947e-05,8.139996399128178e-07,0.0003204920777529787,2.0698554678715232e-05,2.0616455747640655e-06,0.00013667465058029714,5.029563454163596e-05,0.00014969777292365738,1.4898812960331346e-05,2.553780122244242e-06,9.30058647746276e-09
